"Warehouse Id","SKU","Title","Listing Id","FSN","Brand","Flipkart Selling Price","Live on Website","Sales 7D","Sales 14D","Sales 30D","Sales 60D","Sales 90D","B2B Scheduled","Transfers Scheduled","B2B Shipped","Transfers Shipped","B2B Receiving","Transfers Receiving","Reserved for Orders and Recalls","Reserved for Internal Processing","Returns Processing","Orders to Dispatch","Recalls to Dispatch","Damaged","QC Reject","Catalog Reject","Returns Reject","Seller Return Reject","Miscellaneous","Length (in cm)","Breadth (in cm)","Height (in cm)","Weight (in kg)","Fulfilment Type","F Assured Badge"
ahm_khe_wh_nl_01nl,PGA-10VCFS10,Pilgrim 10% Vitamin C Face Serum for Oily Skin|Men & Women|Skin Brightening,LSTFRNHFCJDBTSBZGNFPUBK4O,FRNHFCJDBTSBZGNF,Pilgrim,220.0,0,0,0,0,1,356,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,13.076682,5.789676,3.7932360000000003,0.046,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PGK-DRS400,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Shampoo|Stronger Hair,LSTSMPHBKHX54CEPWGJLC3CUQ,SMPHBKHX54CEPWGJ,Pilgrim,396.0,0,0,0,0,0,192,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.263866,6.48843,6.089142,0.07,"Smart/Flipkart, Seller",Yes
cbe_oth_01,PHD-PRFS1,"Proven Honest Derma /PHD/ 0.3% Pure Retinol Serum with Bakuchiol, Peptides & Hyaluronic Acid",LSTKMTHCF9SJFVKZXA6460QBZ,KMTHCF9SJFVKZXA6,Proven Honest Derma,671.0,0,1,3,44,128,225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.078462,6.8877180000000005,3.7932360000000003,0.099,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-SFNA1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQXHPYH4DESBVAHQ,FNDGUTWQXHPYH4DE,Pilgrim,472.0,0,0,0,28,78,140,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,72,12.677394000000001,4.49199,3.593592,0.125,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGK-HGM100,Pilgrim Korean Rice Water Hydra Glow Moisturizer|Light Gel & Instant Glass Skin Glow,LSTMSCHBV8NDXMBG8ZYW9J2N5,MSCHBV8NDXMBG8ZY,Pilgrim,277.0,0,22,34,435,900,1525,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.784336,8.684514,7.786116,0.225,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGS-NGSS50,Pilgrim Sunscreen - SPF 50 PA+++ Niacinamide Glow Sunscreen with UVA/UVB Protection For Men and Women,LSTSNRGYKD43RGXGQTKO0AMJO,SNRGYKD43RGXGQTK,Pilgrim,380.0,0,11,39,60,123,228,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.076682,5.789676,3.7932360000000003,1.012,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGATT-ADS1,Pilgrim Australian Tea Tree Hair Shampoo for Dandruff|Itchy Scalp|Men and Women,LSTSMPHFCK9GNNGFXH7OKZ3HR,SMPHFCK9GNNGFXH7,Pilgrim,276.0,0,14,214,576,1804,2981,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,18.067782,6.787896,3.7932360000000003,0.207,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PGAVC-GFWT1,Pilgrim Vitamin C  Brightening Skin |All Skin Types|Acne Prone Face Wash,LSTFCWGHUZ9VWEPBZNHZIEAYT,FCWGHUZ9VWEPBZNH,Pilgrim,190.0,0,26,26,36,105,180,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.174724,5.689854,3.393948,0.085,Smart/Flipkart,Yes
chn_tvr_04,PGKHS1,"Pilgrim Argan Oil Hair Serum | with White Lotus & Camellia | Korean K-Beauty | For Gloss & Shine, Fights Frizz & Dryness | Gloss Repair Dry-Damaged Hair | Paraben & Mineral Oil Free",LSTHSMFZRV586HXUMVKFQBHRH,HSMFZRV586HXUMVK,Pilgrim,350.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.869918000000002,6.1889639999999995,4.092702,0.083,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGVFMT1,"Pilgrim Alcohol Free Red Vine Face Toner, Face Mist Spray For Anti Ageing, Glowing Skin, Dry, Oily Skin, Men & Women,100ml Men & Women",LSTTNRFZ879ZGAEVZA5MVZCKG,TNRFZ879ZGAEVZA5,Pilgrim,225.0,0,0,2,13,40,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.374368,4.691634,3.0944819999999997,0.087,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PGA-15VCFS20,Pilgrim 15% Vitamin C Face Serum with ferulic acid and australian kakadu plum,LSTFRNHFCJ2GMUSAGXVSJRWWS,FRNHFCJ2GMUSAGXV,Pilgrim,408.0,0,6,7,38,163,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.778996000000001,5.390388,4.092702,0.996,Smart/Flipkart,Yes
ahm_khe_wh_nl_01nl,PGASS,Pilgrim Patua 10X Keratin Hair Smoothening Shampoo for Men & Women|Frizzy & Dry Hair,LSTSMPGK7TZH4ZFKYGVAJNB96,SMPGK7TZH4ZFKYGV,Pilgrim,260.0,0,0,7,7,7,153,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.764756,5.590032,4.591812,0.417,Smart/Flipkart,Yes
ulub_bts,PGKHS1,"Pilgrim Argan Oil Hair Serum | with White Lotus & Camellia | Korean K-Beauty | For Gloss & Shine, Fights Frizz & Dryness | Gloss Repair Dry-Damaged Hair | Paraben & Mineral Oil Free",LSTHSMFZRV586HXUMVKFQBHRH,HSMFZRV586HXUMVK,Pilgrim,350.0,0,1,27,53,172,256,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.869918000000002,6.1889639999999995,4.092702,0.083,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-BHCSR1,"Pilgrim 3-in-1 Palette Sultry Romance-Blush,Highlighter,Contour for Medium Skin Tone",LSTMKTHFF9DZCYCMNVNUCHUA7,MKTHFF9DZCYCMNVN,Pilgrim,715.0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,7.3868279999999995,3.294126,0.088,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-BLNK1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Nude Kiss -17,LSTLSKH3U8ZGKUKDFFGE3YGIG,LSKH3U8ZGKUKDFFG,Pilgrim,535.0,31,16,16,25,91,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.48487,4.591812,2.5953720000000002,0.037,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGK-AHBHPS60,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliation|Detan,LSTKMTHDWPHYES4WZZFA5BAH8,KMTHDWPHYES4WZZF,Pilgrim,850.0,75,21,47,60,149,223,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.376148,5.590032,5.090922000000001,0.152,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGK-AHBHPS60,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliation|Detan,LSTKMTHDWPHYES4WZZFA5BAH8,KMTHDWPHYES4WZZF,Pilgrim,850.0,1,0,4,16,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.376148,5.590032,5.090922000000001,0.152,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGK-AHBHPS60,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliation|Detan,LSTKMTHDWPHYES4WZZFA5BAH8,KMTHDWPHYES4WZZF,Pilgrim,850.0,1,2,3,7,14,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.376148,5.590032,5.090922000000001,0.152,"Smart/Flipkart, Seller",Yes
malur_bts,PGK-AHBHPS60,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliation|Detan,LSTKMTHDWPHYES4WZZFA5BAH8,KMTHDWPHYES4WZZF,Pilgrim,850.0,104,14,44,60,135,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.376148,5.590032,5.090922000000001,0.152,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-BLFP1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof,LSTLSKH3SGECRER6E3KBAKGEL,LSKH3SGECRER6E3K,Pilgrim,535.0,40,8,8,13,32,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48487,4.591812,2.695194,0.038,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGAVC-1T,Pilgrim 1% Vitamin C Face Toner With Kakadu Plum & Lime Pearl For Enhance Brightness Men & Women,LSTTNRGHUNGGFZZ9NAVBG9DXU,TNRGHUNGGFZZ9NAV,Pilgrim,270.0,101,9,29,65,141,166,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14.873477999999999,5.49021,4.49199,0.071,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-BLUR1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof,LSTLSKH3U8YSNM5UGJSEDPPNH,LSKH3U8YSNM5UGJS,Pilgrim,535.0,26,10,10,10,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48487,4.591812,2.5953720000000002,0.04,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-CPGB1,Pilgrim Natural Matte Compact,LSTCMPGVYFFUFCXGWGEE7YNSA,CMPGVYFFUFCXGWGE,Pilgrim,339.0,43,27,27,27,28,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.9822,8.98398,4.092702,0.053,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-MLLBM1,"Pilgrim Matte Mini Liquid Lipstick 4 in 1 Pack Smudgeproof, Hydrating & Lightweight",LSTLSKH77MJAMKVMAXXH6LG3Q,LSKH77MJAMKVMAXX,Pilgrim,484.0,15,9,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47597,10.48131,2.295906,0.075,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGASC,Pilgrim Patua & Keratin Smoothing Conditioner with Sacha Inchi for Silky|Frizz-Free Hair,LSTCNDGK7UYZGYC9PAQQB0T9Z,CNDGK7UYZGYC9PAQ,Pilgrim,279.0,0,1,1,12,54,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.066002,6.8877180000000005,4.092702,0.176,Smart/Flipkart,Yes
hyderabad_medchal_01,PGASC,Pilgrim Patua & Keratin Smoothing Conditioner with Sacha Inchi for Silky|Frizz-Free Hair,LSTCNDGK7UYZGYC9PAQQB0T9Z,CNDGK7UYZGYC9PAQ,Pilgrim,279.0,1,2,3,22,54,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.066002,6.8877180000000005,4.092702,0.176,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PGATT-ADC1,Pilgrim Australian Tea Tree Anti-Dandruff Conditioner Hydrates & Detangles Hair,LSTCNDHFCKQJWHFYENRBPY2UG,CNDHFCKQJWHFYENR,Pilgrim,320.0,2,4,4,21,26,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.165824,7.187184,4.49199,0.155,Smart/Flipkart,Yes
ulub_bts,PGMU-BLRR1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Ruby Revolt-15,LSTLSKH3U99RPFCFZURE19J9H,LSKH3U99RPFCFZUR,Pilgrim,535.0,77,21,21,21,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385048000000001,4.591812,4.9911,0.038,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-BLRR1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Ruby Revolt-15,LSTLSKH3U99RPFCFZURE19J9H,LSKH3U99RPFCFZUR,Pilgrim,535.0,43,5,5,5,5,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8.385048000000001,4.591812,4.9911,0.038,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGATT-ADS650,Pilgrim Australian Tea Tree & Salicylic Acid Non-Drying Anti-Dandruff Shampoo,LSTSMPHGCTVCCQZADN8FU5DKZ,SMPHGCTVCCQZADN8,Pilgrim,761.0,13,11,12,13,22,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.554432000000002,9.882378,5.290566,0.627,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGA-15VCF10,Pilgrim 15% Vitamin C Face Serum with Kakadu Plum|Brightens Skin|Men & Women,LSTKMTHE28VVNXYBZ2NDDLTNF,KMTHE28VVNXYBZ2N,Pilgrim,256.0,49,9,35,36,146,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.383268,5.889498000000001,2.795016,0.041,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGA-15VCF10,Pilgrim 15% Vitamin C Face Serum with Kakadu Plum|Brightens Skin|Men & Women,LSTKMTHE28VVNXYBZ2NDDLTNF,KMTHE28VVNXYBZ2N,Pilgrim,256.0,43,13,21,47,107,114,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.383268,5.889498000000001,2.795016,0.041,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGMU-EBS1,Pilgrim Oh the Drama! Black Scandal Intense Matte Eyeliner 3.5 ml,LSTELRGUTX8HXZGJHNUJEFY6Y,ELRGUTX8HXZGJHNU,Pilgrim,265.0,0,2,2,27,52,127,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.672054,8.48487,1.696974,0.084,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGMU-SFGB1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQZW5QCH9MZAZYXM,FNDGUTWQZW5QCH9M,Pilgrim,472.0,0,34,66,184,207,321,288,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,12.877038,4.691634,6.787896,0.117,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGKFMT-1,Pilgrim White Lotus Face Mist & Toner for Hydration & Pore Tightening Men & Women,LSTTNRFZQPKYFPAYS7AY1ZWM7,TNRFZQPKYFPAYS7A,Pilgrim,230.0,0,1,2,11,71,513,121,0,0,0,1,0,12,0,0,0,0,4,15,0,0,0,17,14.873477999999999,5.290566,3.7932360000000003,0.073,"Smart/Flipkart, Seller",Yes
ulub_bts,PGKFMT-1,Pilgrim White Lotus Face Mist & Toner for Hydration & Pore Tightening Men & Women,LSTTNRFZQPKYFPAYS7AY1ZWM7,TNRFZQPKYFPAYS7A,Pilgrim,230.0,1,9,37,561,1782,2988,894,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14.873477999999999,5.290566,3.7932360000000003,0.073,"Smart/Flipkart, Seller",Yes
malur_bts,PGKFMT-1,Pilgrim White Lotus Face Mist & Toner for Hydration & Pore Tightening Men & Women,LSTTNRFZQPKYFPAYS7AY1ZWM7,TNRFZQPKYFPAYS7A,Pilgrim,230.0,1,18,31,221,870,1409,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.873477999999999,5.290566,3.7932360000000003,0.073,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGK-ACFS50,"Pilgrim Sunscreen - SPF 50+ PA++++ Korean Aloe Cooling Fluid Sunscreen, In-Vivo Tested With Hyaluronic Acid",LSTSNRH9QHZRY93PNKMK3EIFD,SNRH9QHZRY93PNKM,Pilgrim,445.0,20,8,10,23,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.574012,5.98932,3.893058,0.036,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGK-DRHM1,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Hair Mask|Prevents Breakage,LSTHTTHBKZQG7ZMNVQ9SLY8DX,HTTHBKZQG7ZMNVQ9,Pilgrim,439.0,10,11,15,32,56,69,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6.1889639999999995,8.185404,6.688074,0.308,Smart/Flipkart,Yes
malur_bts,PGK-DRHM1,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Hair Mask|Prevents Breakage,LSTHTTHBKZQG7ZMNVQ9SLY8DX,HTTHBKZQG7ZMNVQ9,Pilgrim,439.0,70,39,78,81,208,320,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6.1889639999999995,8.185404,6.688074,0.308,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGMU-BLCL1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof,LSTLSKH3U8UCKJGDPY5HCWTEH,LSKH3U8UCKJGDPY5,Pilgrim,535.0,28,20,21,62,95,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.48487,4.49199,2.894838,0.017,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-BLCL1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof,LSTLSKH3U8UCKJGDPY5HCWTEH,LSKH3U8UCKJGDPY5,Pilgrim,535.0,54,44,45,50,85,103,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8.48487,4.49199,2.894838,0.017,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-FSCA1,Pilgrim Classic Almond Foundation Stick | Dream Matte | Lightweight | Full Coverage Foundation,LSTFNDHEKGSDQDCHDSZ8BWNRW,FNDHEKGSDQDCHDSZ,Pilgrim,548.0,11,0,5,17,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575792,4.891278,3.1943040000000003,0.049,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-FSCA1,Pilgrim Classic Almond Foundation Stick | Dream Matte | Lightweight | Full Coverage Foundation,LSTFNDHEKGSDQDCHDSZ8BWNRW,FNDHEKGSDQDCHDSZ,Pilgrim,548.0,4,2,4,8,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575792,4.891278,3.1943040000000003,0.049,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGK-HGGFW1,Pilgrim Korean Rice Water Hydra Glow Gel  with 2% Niacinamide & Hyaluronic Acid Face Wash,LSTFCWHHCZ4ZFPGUHNWJAGPTI,FCWHHCZ4ZFPGUHNW,Pilgrim,196.0,0,1,2,63,92,92,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.272766,5.49021,1.696974,0.088,"Smart/Flipkart, Seller",Yes
malur_bts,PGK-HGGFW1,Pilgrim Korean Rice Water Hydra Glow Gel  with 2% Niacinamide & Hyaluronic Acid Face Wash,LSTFCWHHCZ4ZFPGUHNWJAGPTI,FCWHHCZ4ZFPGUHNW,Pilgrim,196.0,1,82,624,2080,3365,3735,2556,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,15.272766,5.49021,1.696974,0.088,"Smart/Flipkart, Seller",Yes
malur_bts,PGAVC-BSL1,Pilgrim Vitamin C Body Serum Lotion With Kakadu Plum & Lime Pearl | Brightening & De-Tan,LSTMSCGHVMKYTNSR2ZU1IUNQN,MSCGHVMKYTNSR2ZU,Pilgrim,300.0,21,12,24,36,43,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.46707,5.590032,4.49199,0.139,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-KBM1,Pilgrim Smudge-proof Kajal Argan Oil | Lasts up to 12 hrs,LSTKJLHYVT2TPSWHJKDSZCGGE,KJLHYVT2TPSWHJKD,Pilgrim,220.0,71,79,115,115,117,120,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19.764756,7.5864720000000005,0.7985760000000001,0.013,"Smart/Flipkart, Seller",No
malur_bts,PGMU-KBM1,Pilgrim Smudge-proof Kajal Argan Oil | Lasts up to 12 hrs,LSTKJLHYVT2TPSWHJKDSZCGGE,KJLHYVT2TPSWHJKD,Pilgrim,220.0,19,57,114,114,116,118,204,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,19.764756,7.5864720000000005,0.7985760000000001,0.013,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,PGK-KAS,Pilgrim 2% & 1% Alpha Arbutin|Dark Spots & Pigmentation|Improves Skin Tone,LSTFRNGX8ZPKFD6ZBDG6INN3C,FRNGX8ZPKFD6ZBDG,Pilgrim,445.0,36,20,43,96,172,235,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11.279886000000001,6.089142,6.288786000000001,0.097,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGK24K-GGFW1,Pilgrim 24k Gold face wash for Even skin tone Face Wash,LSTFCWGTKBGSY8NZ2HRY08CCJ,FCWGTKBGSY8NZ2HR,Pilgrim,355.0,8,0,0,20,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.074902,5.49021,0.49911000000000005,0.065,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGVFM1,"Pilgrim Anti Ageing Red Vine Face Pack & Mask for Glowing Skin, De-Tan, Dark Spots, Blackheads Removal, 100g",LSTFCPGFYETNH2RRPRHBR6D64,FCPGFYETNH2RRPRH,Pilgrim,450.0,6,5,10,14,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.074902,4.891278,3.9928800000000004,0.126,Smart/Flipkart,Yes
malur_bts,PGK24K-GGM1,Pilgrim 24k Gold Gel Moisturizer with Hyaluronic Acid & Alpha Arbutin,LSTMSCGQUTZXZFJTKJZ10CFR7,MSCGQUTZXZFJTKJZ,Pilgrim,500.0,28,16,47,78,102,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48487,8.285226,5.889498000000001,0.138,"Smart/Flipkart, Seller",Yes
ulub_bts,PGKFS1,Pilgrim Volcanic Lava Ash Face Scrub | Scrub,LSTSCBFZRZHDQYAKDT67YDULP,SCBFZRZHDQYAKDT6,Pilgrim,360.0,6,21,36,67,77,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.584692,8.584692,5.789676,0.141,"Smart/Flipkart, Seller",Yes
malur_bts,PGKFS1,Pilgrim Volcanic Lava Ash Face Scrub | Scrub,LSTSCBFZRZHDQYAKDT67YDULP,SCBFZRZHDQYAKDT6,Pilgrim,360.0,14,3,3,3,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.584692,8.584692,5.789676,0.141,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-GLTK1,Pilgrim Glitter Lipstick Luxurious 3-D Glitter Formula With Matte Finish,LSTLSKH6XGSZGMAPEZMBZX2T9,LSKH6XGSZGMAPEZM,Pilgrim,580.0,15,37,63,68,158,301,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.882378,4.392168,2.5953720000000002,0.016,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGATT-PT1,"Pilgrim Tea Tree Purifying Alcohol-Free Face Toner To Cleanse, Refine & Tighten Pores Men & Women",LSTTNRGGQZYHBX84DBESIWIMG,TNRGGQZYHBX84DBE,Pilgrim,270.0,53,14,35,56,81,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.773655999999999,5.49021,3.9928800000000004,0.071,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGK-ACFS50,"Pilgrim Sunscreen - SPF 50+ PA++++ Korean Aloe Cooling Fluid Sunscreen, In-Vivo Tested With Hyaluronic Acid",LSTSNRH9QHZRY93PNKMK3EIFD,SNRH9QHZRY93PNKM,Pilgrim,445.0,207,45,66,139,210,248,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.574012,5.98932,3.893058,0.036,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-MLLBM1,"Pilgrim Matte Mini Liquid Lipstick 4 in 1 Pack Smudgeproof, Hydrating & Lightweight",LSTLSKH77MJAMKVMAXXH6LG3Q,LSKH77MJAMKVMAXX,Pilgrim,484.0,32,19,30,45,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47597,10.48131,2.295906,0.075,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGASS,Pilgrim Patua 10X Keratin Hair Smoothening Shampoo for Men & Women|Frizzy & Dry Hair,LSTSMPGK7TZH4ZFKYGVAJNB96,SMPGK7TZH4ZFKYGV,Pilgrim,260.0,48,26,57,132,226,354,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19.764756,5.590032,4.591812,0.417,Smart/Flipkart,Yes
ulub_bts,PGMU-BLP1,Pilgrim Setting Loose Powder Instant Oil Control Non-cakey & Flawless Finish Compact,LSTCMPH8NN4HP9GKGHFX3HYCS,CMPH8NN4HP9GKGHF,Pilgrim,477.0,54,11,11,11,11,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.787896,6.48843,5.49021,0.058,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGSL-RRAAHS1,"Pilgrim RootActive Hairfall Serum with Spanish Rosemary, Caffeine & Biotin",LSTHTTH5FYMGBHUCBZZQOSPZH,HTTH5FYMGBHUCBZZ,Pilgrim,370.0,7,7,16,30,77,133,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,10.780776,5.49021,4.791456,0.837,Smart/Flipkart,Yes
ulub_bts,PGMU-FSCA1,Pilgrim Classic Almond Foundation Stick | Dream Matte | Lightweight | Full Coverage Foundation,LSTFNDHEKGSDQDCHDSZ8BWNRW,FNDHEKGSDQDCHDSZ,Pilgrim,548.0,31,6,18,35,46,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575792,4.891278,3.1943040000000003,0.049,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-FSCN1,Pilgrim Classic Nude Foundation Stick | Dream Matte | Lightweight | Full Coverage Foundation,LSTFNDHEKJDJG6USHAXMZRAOJ,FNDHEKJDJG6USHAX,Pilgrim,760.0,34,8,8,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.377927999999999,3.593592,3.0944819999999997,0.052,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-FSMS1,Pilgrim Medium Sand Foundation Stick | Dream Matte | Lightweight | Full Coverage Foundation,LSTFNDHEKJGEBPCSYGA6JQCF1,FNDHEKJGEBPCSYGA,Pilgrim,760.0,15,1,1,1,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575792,4.891278,3.294126,0.049,"Smart/Flipkart, Seller",Yes
